,DNA_loc,TSS
832,-1168.0,1.995936696707857
833,-1167.0,1.9987351729691225
834,-1166.0,1.9978890643872524
835,-1165.0,2.0033311654123693
836,-1164.0,2.005402459041779
837,-1163.0,2.0034315091826937
838,-1162.0,2.0004311065688003
839,-1161.0,2.0025569079252996
840,-1160.0,2.0027712223977203
841,-1159.0,2.0074564093034777
842,-1158.0,2.010071541391805
843,-1157.0,2.0099067793985568
844,-1156.0,2.0040447211124532
845,-1155.0,2.008410294527548
846,-1154.0,2.0150020130694664
847,-1153.0,2.0118442813342003
848,-1152.0,2.013526588002106
849,-1151.0,2.0150751029762457
850,-1150.0,2.013675245439623
851,-1149.0,2.013701260491189
852,-1148.0,2.0126234940691874
853,-1147.0,2.021507014772833
854,-1146.0,2.0202620087336243
855,-1145.0,2.0256855275790517
856,-1144.0,2.0273207593917433
857,-1143.0,2.024646164328409
858,-1142.0,2.024709343739354
859,-1141.0,2.0286809749450274
860,-1140.0,2.027987240236613
861,-1139.0,2.0351921707082905
862,-1138.0,2.027675059617826
863,-1137.0,2.0310260460218648
864,-1136.0,2.0410269751308494
865,-1135.0,2.0489442224906314
866,-1134.0,2.054001052990182
867,-1133.0,2.05476168354548
868,-1132.0,2.055449224193998
869,-1131.0,2.0581919539161944
870,-1130.0,2.056904828269689
871,-1129.0,2.0616928365697293
872,-1128.0,2.065289107745672
873,-1127.0,2.068965901700269
874,-1126.0,2.0724147542506732
875,-1125.0,2.0780253337049768
876,-1124.0,2.0804868531078693
877,-1123.0,2.0804038527052553
878,-1122.0,2.0849168447458886
879,-1121.0,2.090607946978847
880,-1120.0,2.0987333147511533
881,-1119.0,2.1018749419306886
882,-1118.0,2.1025154077239923
883,-1117.0,2.1054712131066307
884,-1116.0,2.105638452723838
885,-1115.0,2.1044343274799466
886,-1114.0,2.1064597850661215
887,-1113.0,2.113389699278392
888,-1112.0,2.12176406825854
889,-1111.0,2.1260181485954965
890,-1110.0,2.1246505001703366
891,-1109.0,2.119400415002013
892,-1108.0,2.120048313667193
893,-1107.0,2.11875747158475
894,-1106.0,2.124546439964074
895,-1105.0,2.1238650933754526
896,-1104.0,2.1210988262256496
897,-1103.0,2.12750720059463
898,-1102.0,2.128859983276038
899,-1101.0,2.129112700919818
900,-1100.0,2.1265446436867044
901,-1099.0,2.1330323020223605
902,-1098.0,2.131377249218
903,-1097.0,2.1233237325404937
904,-1096.0,2.125050636439654
905,-1095.0,2.1194437734212888
906,-1094.0,2.1197398494843442
907,-1093.0,2.127588962185264
908,-1092.0,2.12909040230419
909,-1091.0,2.1344507417386724
910,-1090.0,2.1390640775496297
911,-1089.0,2.139223884294961
912,-1088.0,2.1430307535073863
913,-1087.0,2.146633218743225
914,-1086.0,2.1481681067855924
915,-1085.0,2.143009693703738
916,-1084.0,2.145762333921769
917,-1083.0,2.1425823035708755
918,-1082.0,2.1422961380036543
919,-1081.0,2.1473529685032053
920,-1080.0,2.1520815138282385
921,-1079.0,2.151853572424045
922,-1078.0,2.14765028337824
923,-1077.0,2.152937532905943
924,-1076.0,2.151713586670383
925,-1075.0,2.1566415807240853
926,-1074.0,2.154602496206138
927,-1073.0,2.160806466598532
928,-1072.0,2.158768620892564
929,-1071.0,2.1571705534392516
930,-1070.0,2.1598315215708137
931,-1069.0,2.155261544179132
932,-1068.0,2.1544166744092412
933,-1067.0,2.1550212146551457
934,-1066.0,2.1569128805475546
935,-1065.0,2.159202205085323
936,-1064.0,2.1619932484747126
937,-1063.0,2.158934621697792
938,-1062.0,2.1590560252717643
939,-1061.0,2.1613726036730774
940,-1060.0,2.159250518752516
941,-1059.0,2.1702586020006813
942,-1058.0,2.1725033293071943
943,-1057.0,2.1791384062683883
944,-1056.0,2.1762916163399297
945,-1055.0,2.1802310384341417
946,-1054.0,2.1843030134101395
947,-1053.0,2.178750658118864
948,-1052.0,2.18046765152219
949,-1051.0,2.186334665056211
950,-1050.0,2.1900907429774845
951,-1049.0,2.187859642602744
952,-1048.0,2.190910836507789
953,-1047.0,2.192554740004336
954,-1046.0,2.1998166558270618
955,-1045.0,2.2027241475425066
956,-1044.0,2.208060949549382
957,-1043.0,2.206208925640311
958,-1042.0,2.2053083093313512
959,-1041.0,2.2023698473164233
960,-1040.0,2.208363219672334
961,-1039.0,2.2162940939638887
962,-1038.0,2.217578741986435
963,-1037.0,2.221780792220261
964,-1036.0,2.2174350397968348
965,-1035.0,2.2226145126823376
966,-1034.0,2.223565920282449
967,-1033.0,2.2300758772337326
968,-1032.0,2.2324667843538046
969,-1031.0,2.2342060763727583
970,-1030.0,2.2369958809501687
971,-1029.0,2.2411285577131532
972,-1028.0,2.246046641271021
973,-1027.0,2.249065626064604
974,-1026.0,2.256001734336771
975,-1025.0,2.256657065873827
976,-1024.0,2.258948868035554
977,-1023.0,2.2606633838149213
978,-1022.0,2.2651776146675338
979,-1021.0,2.2733735947226608
980,-1020.0,2.2699619065316363
981,-1019.0,2.28239462355601
982,-1018.0,2.2844783053052122
983,-1017.0,2.2885564743411067
984,-1016.0,2.29060299173093
985,-1015.0,2.290637678466351
986,-1014.0,2.2851200099104956
987,-1013.0,2.2879829043946853
988,-1012.0,2.2884288767072376
989,-1011.0,2.2875988726810985
990,-1010.0,2.294678683142866
991,-1009.0,2.293904425655796
992,-1008.0,2.2974176964291244
993,-1007.0,2.2990863761652576
994,-1006.0,2.309009260119545
995,-1005.0,2.3112502709901204
996,-1004.0,2.3186472173185915
997,-1003.0,2.327655858032147
998,-1002.0,2.3273275728576293
999,-1001.0,2.330735544612716
1000,-1000.0,2.336559199727461
1001,-999.0,2.3371488742296136
1002,-998.0,2.3377670414072904
1003,-997.0,2.344106042305429
1004,-996.0,2.3438421753538354
1005,-995.0,2.3517829601412243
1006,-994.0,2.3470841463036947
1007,-993.0,2.3477902691319024
1008,-992.0,2.353871597138344
1009,-991.0,2.3565115054662575
1010,-990.0,2.3558759949208707
1011,-989.0,2.357521137229397
1012,-988.0,2.365599430146489
1013,-987.0,2.369133760723466
1014,-986.0,2.366226269008021
1015,-985.0,2.361502678930905
1016,-984.0,2.3607556753073804
1017,-983.0,2.3599157607854067
1018,-982.0,2.3596556102697512
1019,-981.0,2.35872154603735
1020,-980.0,2.355484530335408
1021,-979.0,2.353504908792468
1022,-978.0,2.35323113134504
1023,-977.0,2.3582346929294804
1024,-976.0,2.3571693146272725
1025,-975.0,2.3589593979373777
1026,-974.0,2.3669311530242494
1027,-973.0,2.36660658428567
1028,-972.0,2.370629006782495
1029,-971.0,2.3671888259159464
1030,-970.0,2.3702424974449503
1031,-969.0,2.368851311592183
1032,-968.0,2.373348199077085
1033,-967.0,2.3739465452630926
1034,-966.0,2.3753191489361702
1035,-965.0,2.375942271361764
1036,-964.0,2.387551178419895
1037,-963.0,2.3908166867973613
1038,-962.0,2.3917234971662173
1039,-961.0,2.3887639753476413
1040,-960.0,2.3934181919539164
1041,-959.0,2.393911239121682
1042,-958.0,2.3964161169438505
1043,-957.0,2.3984527238378393
1044,-956.0,2.3944303013410138
1045,-955.0,2.3941193595342063
1046,-954.0,2.39481557186658
1047,-953.0,2.396032085230264
1048,-952.0,2.404073213787977
1049,-951.0,2.4030425222211895
1050,-950.0,2.4039431385301495
1051,-949.0,2.406960884511753
1052,-948.0,2.415023072873115
1053,-947.0,2.4145300257053486
1054,-946.0,2.4147170863142247
1055,-945.0,2.40817244262752
1056,-944.0,2.411878968069621
1057,-943.0,2.41893771872774
1058,-942.0,2.4155879711356807
1059,-941.0,2.417337173650469
1060,-940.0,2.417459816036421
1061,-939.0,2.4136331258323267
1062,-938.0,2.41040478181424
1063,-937.0,2.4133221840255192
1064,-936.0,2.420300411904983
1065,-935.0,2.4208851311592183
1066,-934.0,2.42624670940568
1067,-933.0,2.4304673418191953
1068,-932.0,2.4339050450617856
1069,-931.0,2.434993960791601
1070,-930.0,2.4437895258447146
1071,-929.0,2.452483508315525
1072,-928.0,2.4521837158165316
1073,-927.0,2.4519954163956763
1074,-926.0,2.459422094211651
1075,-925.0,2.4630654402428074
1076,-924.0,2.4594852736225956
1077,-923.0,2.4614549846697016
1078,-922.0,2.4615825823035706
1079,-921.0,2.471280002477624
1080,-920.0,2.4767902381616027
1081,-919.0,2.4779757812258043
1082,-918.0,2.4849329493016197
1083,-917.0,2.4905980364830125
1084,-916.0,2.501168819102481
1085,-915.0,2.510109325157174
1086,-914.0,2.5121682306667905
1087,-913.0,2.5164941620985473
1088,-912.0,2.520732137879773
1089,-911.0,2.530342841215275
1090,-910.0,2.5305856483632194
1091,-909.0,2.5304939762767504
1092,-908.0,2.534899191675183
1093,-907.0,2.5445458205580844
1094,-906.0,2.549123230821642
1095,-905.0,2.5541899718170273
1096,-904.0,2.5564916844745884
1097,-903.0,2.562701848926879
1098,-902.0,2.560189538232835
1099,-901.0,2.563270463625383
1100,-900.0,2.567414289696181
1101,-899.0,2.5734460652234508
1102,-898.0,2.5764885874446404
1103,-897.0,2.582060763727585
1104,-896.0,2.584205147263774
1105,-895.0,2.593461550373192
1106,-894.0,2.6009080491808354
1107,-893.0,2.599438818173372
1108,-892.0,2.611625011613862
1109,-891.0,2.613888321100065
1110,-890.0,2.6168255443030133
1111,-889.0,2.618823748025643
1112,-888.0,2.624102325869491
1113,-887.0,2.622446034253151
1114,-886.0,2.6228523645823656
1115,-885.0,2.628657437517421
1116,-884.0,2.634813094242621
1117,-883.0,2.637054105113196
1118,-882.0,2.6401288364458484
1119,-881.0,2.6473808417727396
1120,-880.0,2.645245129920406
1121,-879.0,2.6420155470903404
1122,-878.0,2.649526464120908
1123,-877.0,2.6503614233949637
1124,-876.0,2.6478453962649815
1125,-875.0,2.641526216358512
1126,-874.0,2.6483198612530585
1127,-873.0,2.657330979590572
1128,-872.0,2.6650463005977265
1129,-871.0,2.665285391309734
1130,-870.0,2.667623029514695
1131,-869.0,2.6661054848400383
1132,-868.0,2.6679290160735856
1133,-867.0,2.673004428752826
1134,-866.0,2.6735817151351853
1135,-865.0,2.6703261172535537
1136,-864.0,2.6760766824615194
1137,-863.0,2.6761361454365264
1138,-862.0,2.6828703273560652
1139,-861.0,2.6804893307318283
1140,-860.0,2.690201616649633
1141,-859.0,2.696168973953978
1142,-858.0,2.696047570380005
1143,-857.0,2.686618972405463
1144,-856.0,2.6949351172225833
1145,-855.0,2.693115302424974
1146,-854.0,2.694282263309486
1147,-853.0,2.689722196413639
1148,-852.0,2.698190715104215
1149,-851.0,2.700580383412307
1150,-850.0,2.7055876614326855
1151,-849.0,2.7040441017064634
1152,-848.0,2.703936325064263
1153,-847.0,2.7077989408157577
1154,-846.0,2.71479698968689
1155,-845.0,2.720210598036483
1156,-844.0,2.717121000960079
1157,-843.0,2.725807550559014
1158,-842.0,2.7213812753569324
1159,-841.0,2.7249242776177645
1160,-840.0,2.730409737062157
1161,-839.0,2.741362073771253
1162,-838.0,2.7414512682337637
1163,-837.0,2.747894329338165
1164,-836.0,2.756698566075134
1165,-835.0,2.7648165009755643
1166,-834.0,2.759830282758834
1167,-833.0,2.7633039115488245
1168,-832.0,2.769995973861067
1169,-831.0,2.7737322307906718
1170,-830.0,2.7807600111493076
1171,-829.0,2.7824076310817922
1172,-828.0,2.783720771779863
1173,-827.0,2.7857784384774997
1174,-826.0,2.790140295456657
1175,-825.0,2.7981269162872806
1176,-824.0,2.7965115054662575
1177,-823.0,2.79717303106321
1178,-822.0,2.799821611074979
1179,-821.0,2.8023388770169406
1180,-820.0,2.8054098919136545
1181,-819.0,2.818214252531822
1182,-818.0,2.8131760042119605
1183,-817.0,2.8093852395552665
1184,-816.0,2.809801480380315
1185,-815.0,2.8162779894081575
1186,-814.0,2.813639319892223
1187,-813.0,2.818609433553222
1188,-812.0,2.8181424014370218
1189,-811.0,2.8282548236241443
1190,-810.0,2.825074793273251
1191,-809.0,2.8218761807426676
1192,-808.0,2.8236687416767317
1193,-807.0,2.829202514788318
1194,-806.0,2.8237839511908076
1195,-805.0,2.831802781132893
1196,-804.0,2.834550466103007
1197,-803.0,2.837066493232989
1198,-802.0,2.8343014648951654
1199,-801.0,2.8372535538418657
1200,-800.0,2.8345269286754
1201,-799.0,2.8347449595837593
1202,-798.0,2.8367035213230514
1203,-797.0,2.832392455635046
1204,-796.0,2.8321806187865834
1205,-795.0,2.829040230419028
1206,-794.0,2.8366192821084577
1207,-793.0,2.8416624856762365
1208,-792.0,2.856930843321255
1209,-791.0,2.8619839573848678
1210,-790.0,2.8644863575830777
1211,-789.0,2.8646523583883057
1212,-788.0,2.8719217070829073
1213,-787.0,2.8769686270866237
1214,-786.0,2.873882746446158
1215,-785.0,2.873019294496578
1216,-784.0,2.8782631856050043
1217,-783.0,2.8866610920127598
1218,-782.0,2.8967673201399857
1219,-781.0,2.8999572609867137
1220,-780.0,2.906433770014556
1221,-779.0,2.9127058750658117
1222,-778.0,2.9190733686394745
1223,-777.0,2.922514788318003
1224,-776.0,2.9203208523026416
1225,-775.0,2.921775217566354
1226,-774.0,2.9299959738610672
1227,-773.0,2.9270364520424907
1228,-772.0,2.9314726377404066
1229,-771.0,2.935274551704915
1230,-770.0,2.9443178791538913
1231,-769.0,2.9455158103378856
1232,-768.0,2.9544104803493445
1233,-767.0,2.9606429434172625
1234,-766.0,2.9633113444207004
1235,-765.0,2.9674836631670227
1236,-764.0,2.976692991421227
1237,-763.0,2.981106878503515
1238,-762.0,2.986908235002632
1239,-761.0,2.9824670940567994
1240,-760.0,2.9787692402985537
1241,-759.0,2.9867137415218803
1242,-758.0,2.992589426739756
1243,-757.0,3.001000960079284
1244,-756.0,3.0209123850227626
1245,-755.0,3.0278571649787853
1246,-754.0,3.0354250673604013
1247,-753.0,3.0391662795379233
1248,-752.0,3.050301960419957
1249,-751.0,3.0569357985691723
1250,-750.0,3.0719440056985348
1251,-749.0,3.0801028213942825
1252,-748.0,3.0924835083155253
1253,-747.0,3.1025823035708755
1254,-746.0,3.114590108086345
1255,-745.0,3.115376753693208
1256,-744.0,3.116238966830809
1257,-743.0,3.1154498435999876
1258,-742.0,3.1109715382947756
1259,-741.0,3.115173588528601
1260,-740.0,3.119905850289572
1261,-739.0,3.1169376567871407
1262,-738.0,3.118947009817585
1263,-737.0,3.117441853262721
1264,-736.0,3.1231416271795345
1265,-735.0,3.1324636873238565
1266,-734.0,3.1338263805010995
1267,-733.0,3.1357713153086184
1268,-732.0,3.1328885998327602
1269,-731.0,3.13611074979095
1270,-730.0,3.140289262597169
1271,-729.0,3.15078323887392
1272,-728.0,3.1590126668524885
1273,-727.0,3.165848431354331
1274,-726.0,3.1795719904611475
1275,-725.0,3.188552138499179
1276,-724.0,3.1985518287961847
1277,-723.0,3.2076905447675674
1278,-722.0,3.2154504630059773
1279,-721.0,3.2177187277400967
1280,-720.0,3.211850475394097
1281,-719.0,3.2128910774567188
1282,-718.0,3.2168738579702065
1283,-717.0,3.2181882374802564
1284,-716.0,3.225056211093561
1285,-715.0,3.2273467744433084
1286,-714.0,3.231083031372913
1287,-713.0,3.23308742915544
1288,-712.0,3.235941651955774
1289,-711.0,3.239871163554151
1290,-710.0,3.252659419616587
1291,-709.0,3.2573718603858897
1292,-708.0,3.261599925671281
1293,-707.0,3.267260057604757
1294,-706.0,3.264506178574747
1295,-705.0,3.2664473969463286
1296,-704.0,3.2743894205456963
1297,-703.0,3.2815348880423674
1298,-702.0,3.2769475672829755
1299,-701.0,3.2786893369258876
1300,-700.0,3.2815324104184085
1301,-699.0,3.2809068103688563
1302,-698.0,3.283310105608721
1303,-697.0,3.2872842144383534
1304,-696.0,3.292497135247298
1305,-695.0,3.3027854687354825
1306,-694.0,3.3101105639691535
1307,-693.0,3.3163739973365542
1308,-692.0,3.320875840069373
1309,-691.0,3.3279593669670784
1310,-690.0,3.3303391247793366
1311,-689.0,3.3400080522778657
1312,-688.0,3.33992752949921
1313,-687.0,3.347976090928799
1314,-686.0,3.3567109541949267
1315,-685.0,3.3608609743256217
1316,-684.0,3.3682752640218028
1317,-683.0,3.379299451825699
1318,-682.0,3.3816544333983707
1319,-681.0,3.389440366688346
1320,-680.0,3.3877010746693914
1321,-679.0,3.3841432066648083
1322,-678.0,3.3817114187494193
1323,-677.0,3.3842881476663877
1324,-676.0,3.3820471367958125
1325,-675.0,3.385702870946762
1326,-674.0,3.3850698380253337
1327,-673.0,3.389761218990987
1328,-672.0,3.3890340363591314
1329,-671.0,3.391927901142804
1330,-670.0,3.3995998637306823
1331,-669.0,3.407103347889374
1332,-668.0,3.4070141534268634
1333,-667.0,3.415342686363777
1334,-666.0,3.413462169779182
1335,-665.0,3.4142265167704173
1336,-664.0,3.4177496980395796
1337,-663.0,3.423605562265787
1338,-662.0,3.429317724302394
1339,-661.0,3.4359267862120224
1340,-660.0,3.439571371055158
1341,-659.0,3.4450048003964198
1342,-658.0,3.45621976524513
1343,-657.0,3.4525429712905322
1344,-656.0,3.4545114435256585
1345,-655.0,3.4585214779026914
1346,-654.0,3.4493976276750593
1347,-653.0,3.458240267583387
1348,-652.0,3.471598377156307
1349,-651.0,3.4797794914676823
1350,-650.0,3.482745207346155
1351,-649.0,3.492105670661835
1352,-648.0,3.490222676453281
1353,-647.0,3.492938152311933
1354,-646.0,3.491397070209669
1355,-645.0,3.502521601783889
1356,-644.0,3.503017126575614
1357,-643.0,3.511745795781845
1358,-642.0,3.5155935457895877
1359,-641.0,3.5167902381616027
1360,-640.0,3.524007556753074
1361,-639.0,3.5302152435814054
1362,-638.0,3.5389724054631606
1363,-637.0,3.5405456966768867
1364,-636.0,3.542831304778717
1365,-635.0,3.5470692805599424
1366,-634.0,3.548741676732014
1367,-633.0,3.544858001176871
1368,-632.0,3.554408002725386
1369,-631.0,3.5516826163709
1370,-630.0,3.556838551828796
1371,-629.0,3.5631168509399482
1372,-628.0,3.5690197900213696
1373,-627.0,3.5764898262566196
1374,-626.0,3.5851305398123197
1375,-625.0,3.5882820774876887
1376,-624.0,3.5900659667378982
1377,-623.0,3.596297190993837
1378,-622.0,3.5993867880702406
1379,-621.0,3.610161974666295
1380,-620.0,3.6114268016971725
1381,-619.0,3.6138239028771406
1382,-618.0,3.624683328687788
1383,-617.0,3.626254142277556
1384,-616.0,3.634626033633745
1385,-615.0,3.6498683762271975
1386,-614.0,3.6527399423952427
1387,-613.0,3.66309517173031
1388,-612.0,3.6698219207779736
1389,-611.0,3.6790077116045707
1390,-610.0,3.6850308154479854
1391,-609.0,3.690004645544922
1392,-608.0,3.6847917247359776
1393,-607.0,3.6925355384186562
1394,-606.0,3.69620118306544
1395,-605.0,3.703765369011118
1396,-604.0,3.71278020378457
1397,-603.0,3.7124457245501565
1398,-602.0,3.7168286413329614
1399,-601.0,3.7205933909380904
1400,-600.0,3.7246505001703363
1401,-599.0,3.73315866084425
1402,-598.0,3.7435572485985937
1403,-597.0,3.752697203381956
1404,-596.0,3.7679135309238436
1405,-595.0,3.766636315773173
1406,-594.0,3.7752064170460526
1407,-593.0,3.7730211527145463
1408,-592.0,3.78509337545294
1409,-591.0,3.7908625228405954
1410,-590.0,3.797476539998142
1411,-589.0,3.8029384620149274
1412,-588.0,3.8136306482083677
1413,-587.0,3.821913345102047
1414,-586.0,3.8367171482548237
1415,-585.0,3.841342872185574
1416,-584.0,3.8551927901142804
1417,-583.0,3.8656780947071754
1418,-582.0,3.861322431787915
1419,-581.0,3.8733066988757776
1420,-580.0,3.881793799746043
1421,-579.0,3.8953092384403356
1422,-578.0,3.9016222242869087
1423,-577.0,3.9057957818452103
1424,-576.0,3.9098157267180773
1425,-575.0,3.9283087119452444
1426,-574.0,3.94138561119886
1427,-573.0,3.945150360803989
1428,-572.0,3.9576834215986865
1429,-571.0,3.9663972250611663
1430,-570.0,3.9717860571711725
1431,-569.0,3.990748552138499
1432,-568.0,4.000792839666759
1433,-567.0,4.012046207686828
1434,-566.0,4.018458298491746
1435,-565.0,4.019218929047043
1436,-564.0,4.0285508996872
1437,-563.0,4.0297537861191115
1438,-562.0,4.032081513828238
1439,-561.0,4.036334355353216
1440,-560.0,4.044853665334943
1441,-559.0,4.047607544364954
1442,-558.0,4.066433770014556
1443,-557.0,4.07810833410759
1444,-556.0,4.086642509833069
1445,-555.0,4.0932837808541604
1446,-554.0,4.106207067422342
1447,-553.0,4.117396017219487
1448,-552.0,4.12109758741367
1449,-551.0,4.128831490600514
1450,-550.0,4.138466970175601
1451,-549.0,4.150949239679147
1452,-548.0,4.161284648022546
1453,-547.0,4.167799560221747
1454,-546.0,4.169742017405308
1455,-545.0,4.187797702003778
1456,-544.0,4.199241847068661
1457,-543.0,4.2140952027006096
1458,-542.0,4.212341044937904
1459,-541.0,4.220454024590418
1460,-540.0,4.226635696367183
1461,-539.0,4.236839790640775
1462,-538.0,4.248473473938493
1463,-537.0,4.252742420019201
1464,-536.0,4.258764285050637
1465,-535.0,4.262998544395924
1466,-534.0,4.263691040292359
1467,-533.0,4.2666480844869765
1468,-532.0,4.28016228436929
1469,-531.0,4.293097959057264
1470,-530.0,4.3007240856019076
1471,-529.0,4.307357923751122
1472,-528.0,4.31542878379634
1473,-527.0,4.322997924989934
1474,-526.0,4.328421443835362
1475,-525.0,4.327640992288395
1476,-524.0,4.333514199882313
1477,-523.0,4.338982315958995
1478,-522.0,4.346805413608349
1479,-521.0,4.346770726872928
1480,-520.0,4.357144538387686
1481,-519.0,4.351846139552169
1482,-518.0,4.356012264238595
1483,-517.0,4.364801635231813
1484,-516.0,4.373920530211526
1485,-515.0,4.3789340022918015
1486,-514.0,4.386319799312459
1487,-513.0,4.388837065254421
1488,-512.0,4.402316578401313
1489,-511.0,4.41015206417046
1490,-510.0,4.420624980643563
1491,-509.0,4.440820093530304
1492,-508.0,4.440151135061476
1493,-507.0,4.451150546625786
1494,-506.0,4.465695438074886
1495,-505.0,4.473405803834123
1496,-504.0,4.479783207903621
1497,-503.0,4.490329214283502
1498,-502.0,4.502894484189662
1499,-501.0,4.509388336585214
1500,-500.0,4.513682058905509
1501,-499.0,4.517765183189321
1502,-498.0,4.526286970795007
1503,-497.0,4.535995540276875
1504,-496.0,4.543376382049614
1505,-495.0,4.550534237666078
1506,-494.0,4.5549221096968004
1507,-493.0,4.560903093932918
1508,-492.0,4.572571463966056
1509,-491.0,4.581152714546749
1510,-490.0,4.589335067670104
1511,-489.0,4.597270897209576
1512,-488.0,4.608609743256217
1513,-487.0,4.626218216730155
1514,-486.0,4.636928985103285
1515,-485.0,4.6483458763046235
1516,-484.0,4.660729040849825
1517,-483.0,4.67475982532751
1518,-482.0,4.683746167425439
1519,-481.0,4.695793613924247
1520,-480.0,4.70223171978073
1521,-479.0,4.709887577812877
1522,-478.0,4.716837313016817
1523,-477.0,4.722621326148223
1524,-476.0,4.731507324475827
1525,-475.0,4.739931245935148
1526,-474.0,4.7439734894236425
1527,-473.0,4.76459103719533
1528,-472.0,4.772301402954566
1529,-471.0,4.78543528755923
1530,-470.0,4.804348230047384
1531,-469.0,4.823022081823531
1532,-468.0,4.829077394778407
1533,-467.0,4.837709436650252
1534,-466.0,4.845411130725633
1535,-465.0,4.8656904828269685
1536,-464.0,4.872392455635046
1537,-463.0,4.893147511536436
1538,-462.0,4.911849855988107
1539,-461.0,4.920588435690173
1540,-460.0,4.9260466412710215
1541,-459.0,4.93355508067763
1542,-458.0,4.950888537892161
1543,-457.0,4.95384310446282
1544,-456.0,4.959305026479606
1545,-455.0,4.9738003654495335
1546,-454.0,4.991023568397906
1547,-453.0,5.00584967016631
1548,-452.0,5.023061723806869
1549,-451.0,5.038347424819597
1550,-450.0,5.05328378085416
1551,-449.0,5.069133141317477
1552,-448.0,5.074384465297779
1553,-447.0,5.083422837498839
1554,-446.0,5.0919334757967105
1555,-445.0,5.1005233980612585
1556,-444.0,5.112584471491839
1557,-443.0,5.136138003654495
1558,-442.0,5.1517024373625695
1559,-441.0,5.158093468363839
1560,-440.0,5.17043946854966
1561,-439.0,5.17944191520332
1562,-438.0,5.182910588745393
1563,-437.0,5.196344265849051
1564,-436.0,5.202836879432624
1565,-435.0,5.222095450463005
1566,-434.0,5.239193533401468
1567,-433.0,5.263631577317352
1568,-432.0,5.283078447768589
1569,-431.0,5.291528384279476
1570,-430.0,5.311078076124995
1571,-429.0,5.331032859487752
1572,-428.0,5.35377125336802
1573,-427.0,5.3787977329740775
1574,-426.0,5.403333643036328
1575,-425.0,5.4200538883211
1576,-424.0,5.440309702994827
1577,-423.0,5.453748335346402
1578,-422.0,5.467782836260026
1579,-421.0,5.4882703087738856
1580,-420.0,5.502867230326117
1581,-419.0,5.511791631825079
1582,-418.0,5.538798971786057
1583,-417.0,5.559858775434358
1584,-416.0,5.576640961318096
1585,-415.0,5.582992350336028
1586,-414.0,5.609213044690142
1587,-413.0,5.618756852178761
1588,-412.0,5.629509740159187
1589,-411.0,5.6511889497971435
1590,-410.0,5.674972900987953
1591,-409.0,5.693506767010437
1592,-408.0,5.71241970949859
1593,-407.0,5.737666697636966
1594,-406.0,5.756279847626126
1595,-405.0,5.77211558115767
1596,-404.0,5.7825934528786895
1597,-403.0,5.8036532565269905
1598,-402.0,5.821654433398371
1599,-401.0,5.839879835238007
1600,-400.0,5.859407228467899
1601,-399.0,5.876736969246493
1602,-398.0,5.893884604664127
1603,-397.0,5.917147016011644
1604,-396.0,5.936529468239957
1605,-395.0,5.960865929573538
1606,-394.0,5.985772244417603
1607,-393.0,5.993226176097123
1608,-392.0,6.014251293010003
1609,-391.0,6.040678868964662
1610,-390.0,6.065460063798817
1611,-389.0,6.087754962990491
1612,-388.0,6.113148130942426
1613,-387.0,6.129059432004707
1614,-386.0,6.154429062529035
1615,-385.0,6.175942271361764
1616,-384.0,6.189385858961256
1617,-383.0,6.19859518721546
1618,-382.0,6.20954009105268
1619,-381.0,6.244655455418254
1620,-380.0,6.263710861284029
1621,-379.0,6.286609061909629
1622,-378.0,6.308835826442441
1623,-377.0,6.3256997739168135
1624,-376.0,6.345263092694106
1625,-375.0,6.374536219765244
1626,-374.0,6.385311406361299
1627,-373.0,6.41000836198086
1628,-372.0,6.426692681718231
1629,-371.0,6.447876366564465
1630,-370.0,6.461974046889033
1631,-369.0,6.483503360277493
1632,-368.0,6.496649633001951
1633,-367.0,6.51830778283626
1634,-366.0,6.544974449502926
1635,-365.0,6.569677599182384
1636,-364.0,6.585643407971754
1637,-363.0,6.6134113784880295
1638,-362.0,6.63546347053176
1639,-361.0,6.657876056861469
1640,-360.0,6.680718510948
1641,-359.0,6.700451546966459
1642,-358.0,6.717382390287714
1643,-357.0,6.7424621388088815
1644,-356.0,6.7674217225680575
1645,-355.0,6.792180618786583
1646,-354.0,6.821084579887887
1647,-353.0,6.8490792529963755
1648,-352.0,6.865800737093127
1649,-351.0,6.884935426925578
1650,-350.0,6.90106104246028
1651,-349.0,6.92468023165784
1652,-348.0,6.950371953296789
1653,-347.0,6.972452538016042
1654,-346.0,7.000872123633435
1655,-345.0,7.016741305088419
1656,-344.0,7.036761745486079
1657,-343.0,7.048525504041623
1658,-342.0,7.070298863390009
1659,-341.0,7.093370497692712
1660,-340.0,7.107190684133915
1661,-339.0,7.132705255659822
1662,-338.0,7.157400972467403
1663,-337.0,7.182405153457834
1664,-336.0,7.212012759763386
1665,-335.0,7.2303335501254296
1666,-334.0,7.256036421072191
1667,-333.0,7.282647341199789
1668,-332.0,7.310228251107188
1669,-331.0,7.318481216513364
1670,-330.0,7.336694230233205
1671,-329.0,7.36009043327449
1672,-328.0,7.377976400631794
1673,-327.0,7.394899811081173
1674,-326.0,7.417359472266097
1675,-325.0,7.434925826132739
1676,-324.0,7.459227600730899
1677,-323.0,7.476066771965684
1678,-322.0,7.49778314596302
1679,-321.0,7.5125708445600665
1680,-320.0,7.536663259933723
1681,-319.0,7.5714329957570685
1682,-318.0,7.602113413236705
